route_id,stop_name
9230,Kossuth Lajos utca
9560,Kossuth Nyomda
9680,Kossuth Nyomda
9900,Kossuth Nyomda
9560,Kossuth tér
9500,Kossuth tér
9501,Kossuth tér
9140,Kossuth tér
9180,Kosztolányi Dezső tér
9720,Kosztolányi Dezső tér
9070,Kosztolányi Dezső tér
9410,Kosztolányi Dezső tér
9080,Kosztolányi Dezső tér
9722,Kosztolányi Dezső tér
9400,Kosztolányi Dezső tér
9900,Kozma utca
9560,Kozma utca
9680,Kozma utca
9090,Kőbánya-Kispest
9680,Kőbánya-Kispest
9180,Kőbányai út / Könyves Kálmán körút
9090,Kőbányai út / Könyves Kálmán körút
9010,Kőbányai út / Könyves Kálmán körút
9790,Kölcsey utca
9640,Kölcsey utca
9791,Kölcsey utca
9560,Kölcsey utca
9791,Kölcsey utca (Erdősor utca)
9790,Kölcsey utca (Erdősor utca)
9400,Kötő utca
9720,Kötő utca
9722,Kötő utca
9180,Közvágóhíd
9790,Közvágóhíd
9010,Közvágóhíd
9230,Közvágóhíd
9791,Közvágóhíd
9640,Községház utca
9560,Községház utca
9180,Kubik utca
9600,Kubik utca
9900,Kucorgó tér
9560,Kucorgó tér
9500,Lajosmizsei sorompó
9501,Lajosmizsei sorompó
9140,Lajosmizsei sorompó
9730,Leányka utcai lakótelep
9410,Leányka utcai lakótelep
9680,Legényrózsa utca
9900,Legényrózsa utca
9560,Legényrózsa utca
9720,Légimentők
9722,Légimentők
9140,Lehel tér
9501,Lehel tér
9500,Lehel tér
9380,Lehel utca
9501,Lehel utca
9140,Lehel utca
9500,Lehel utca
9660,Lehel utca
9180,Lehel utca / Róbert Károly körút
9010,Lehel utca / Róbert Károly körút
9140,Lehel utca / Róbert Károly körút
9720,Lejtő utca
9722,Lejtő utca
9900,Lemberg utca
9560,Lemberg utca
9480,Madarassy László utca
9990,Madarassy László utca
9500,Madarász utca
9501,Madarász utca
9722,Madárhegy
9720,Madárhegy
9400,Madárhegy
9340,Madzsar József utca / Pünkösdfürdő utca
9600,Madzsar József utca / Pünkösdfürdő utca
9900,Maglódi út
9090,Maglódi út
9680,Maglódi út
9560,Maglódi út
9310,"Margit híd, budai hídfő"
9230,"Margit híd, budai hídfő"
9600,"Margit híd, budai hídfő"
9340,"Margit híd, budai hídfő"
9961,Margit utca
9960,Margit utca
9180,Margitsziget / Árpád híd
9010,Margitsziget / Árpád híd
9501,Margó Tivadar utca
9800,Margó Tivadar utca
9500,Margó Tivadar utca
9140,Margó Tivadar utca
9660,Mártírok útja
9480,Mártírok útja
9230,Mártírok útja
9340,Mátyás király út
9230,Mátyás király út
9960,Mátyás király utca
9961,Mátyás király utca
9310,Mátyás király utca
9960,Mátyás király utca 71.
9961,Mátyás király utca 71.
9960,"Mátyásföld, Imre utca"
9961,"Mátyásföld, Imre utca"
9080,"Mátyásföld, Imre utca"
9961,Mátyásföldi tér
9960,Mátyásföldi tér
9600,Mechwart liget
9310,Mechwart liget
9230,Mester utca / Ferenc körút
9791,Mester utca / Ferenc körút
9790,Mester utca / Ferenc körút
9180,Mester utca / Könyves Kálmán körút
9010,Mester utca / Könyves Kálmán körút
9600,Mészkő utca
9430,Mészkő utca
9900,Mezőtárkány utca
9560,Mezőtárkány utca
9640,Mikszáth Kálmán utca
9560,Mikszáth Kálmán utca
9722,Móricz Zsigmond körtér
9080,Móricz Zsigmond körtér
9600,Móricz Zsigmond körtér
9180,Móricz Zsigmond körtér
9410,Móricz Zsigmond körtér
9400,Móricz Zsigmond körtér
9730,Móricz Zsigmond körtér
9720,Móricz Zsigmond körtér
9070,Móricz Zsigmond körtér
9720,Munkácsyihály utca (hősi emlékmű)
9722,Munkácsyihály utca (hősi emlékmű)
9180,Müpa - Nemzeti Színház
9791,Müpa - Nemzeti Színház
9230,Müpa - Nemzeti Színház
9790,Müpa - Nemzeti Színház
9600,Nád utca
9430,Nád utca
9560,Nagyajtai utca
9220,Nagyajtai utca
9310,Nagyicce
9080,Nagyicce
9940,Nagykőrösi út
9230,Nagykőrösi út
9480,Nagykőrösi út
9660,Nagykőrösi út /atár út
9990,Nagykőrösi út /atár út
9660,Nagysándor József utca
9230,Nagysándor József utca
9080,Nagyszeben út
9400,Nagyszeben út
9720,Nagyszeben út
9722,Nagyszeben út
9560,Nagyszentmiklósi út
9900,Nagyszentmiklósi út
9340,Nagyszombat utca
9230,Nagyszombat utca
9080,Nagytarcsai út
9920,Nagytarcsai út
9140,Nagyvárad tér
9500,Nagyvárad tér
9501,Nagyvárad tér
9961,Nebántsvirág utca
9960,Nebántsvirág utca
9180,Népfürdő utca / Árpád híd
9010,Népfürdő utca / Árpád híd
9501,Népliget
9500,Népliget
9140,Népliget
9180,Népliget
9010,Népliget
9720,Nyár utca
9722,Nyár utca
9501,Nyáry Pál utca
9500,Nyáry Pál utca
9140,Nyáry Pál utca
9501,Nyugati pályaudvar
9340,Nyugati pályaudvar
9140,Nyugati pályaudvar
9310,Nyugati pályaudvar
9230,Nyugati pályaudvar
9500,Nyugati pályaudvar
9220,Nyúl utca
9560,Nyúl utca
9230,"Óbuda, Bogdáni út"
9180,"Óbuda, Bogdáni út"
9180,Óbudai autóbuszgarázs
9600,Óbudai autóbuszgarázs
9180,Óbudai temető
9600,Óbudai temető
9230,Oktogon
9790,Oktogon
9961,Olga utca
9960,Olga utca
9961,Opál utca
9960,Opál utca
9900,Orion
9560,Orion
9900,Oroszvár utca
9560,Oroszvár utca
9900,Óvónő utca
9560,Óvónő utca
9310,Őrnagy utca
9560,Őrnagy utca
9900,Őrnagy utca
9080,Őrnagy utca
9070,Örs vezér tere
9560,Örs vezér tere
9310,Örs vezér tere
9900,Örs vezér tere
9080,Örs vezér tere
9722,Őszibarack utca
9720,Őszibarack utca
9480,Papírgyár
9430,Papírgyár
9961,Páskomliget utca
9730,Páskomliget utca
9960,Páskomliget utca
9720,Patkó utca
9400,Patkó utca
9722,Patkó utca
9230,"Pesterzsébet, Baross utca"
9480,"Pesterzsébet, Baross utca"
9660,"Pesterzsébet, városközpont"
9230,"Pesterzsébet, városközpont"
9961,Petőfi tér
9960,Petőfi tér
9900,Pillangó utca
9080,Pillangó utca
9310,Pillangó utca
9560,Pillangó utca
9990,Pincér utca
9480,Pincér utca
9900,Pongrátz Gergely tér
9310,Pongrátz Gergely tér
9070,Pongrátz Gergely tér
9080,Pongrátz Gergely tér
9560,Pongrátz Gergely tér
9400,Poprádi út
9722,Poprádi út
9720,Poprádi út
9791,Posztó utca
9790,Posztó utca
9501,Pöttyös utca
9990,Pöttyös utca
9140,Pöttyös utca
9500,Pöttyös utca
9010,Puskás Ferenc Stadion
9560,Puskás Ferenc Stadion
9180,Puskás Ferenc Stadion
9080,Puskás Ferenc Stadion
9310,Puskás Ferenc Stadion
9900,Puskás Ferenc Stadion
9600,Pünkösdfürdő utca
9430,Pünkösdfürdő utca
9230,Pünkösdfürdő utca
9800,Rákóczi Ferenc utca
9940,Rákóczi Ferenc utca
9480,Rákóczi tér
9230,Rákóczi tér
9960,Rákóczi út
9410,Rákóczi út
9961,Rákos úti szakrendelő
9960,Rákos úti szakrendelő
9900,Rákos vasútállomás
9560,Rákos vasútállomás
9080,Rákosfalva
9310,Rákosfalva
9961,Rákosi út
9960,Rákosi út
9310,Rákosi út
9560,"Rákoskeresztúr, városközpont"
9900,"Rákoskeresztúr, városközpont"
9980,"Rákoskeresztúr, városközpont"
9800,"Rákoskeresztúr, városközpont"
9500,"Rákospalota, Kossuth utca"
9501,"Rákospalota, Kossuth utca"
9960,Rákospalotai határút
9961,Rákospalotai határút
9961,"Rákosszentmihály, Csömöri út"
9960,"Rákosszentmihály, Csömöri út"
9230,Raktár utca
9340,Raktár utca
9010,Raktár utca
9180,Raktár utca
9560,Regélő utca
9900,Regélő utca
9730,Reiner Frigyes park
9070,Reiner Frigyes park
9680,Rétsár utca
9980,Rétsár utca
9680,Rézvirág utca
9560,Rézvirág utca
9900,Rézvirág utca
9340,Római tér
9230,Római tér
9310,Róna utca
9080,Róna utca
9900,Róna utca
9560,Róna utca
9730,Rudas Gyógyfürdő
9070,Rudas Gyógyfürdő
9400,Rupphegyi út
9722,Rupphegyi út
9720,Rupphegyi út
9560,Sági utca
9900,Sági utca
9961,Sárfű utca
9960,Sárfű utca
9730,Sárfű utca
9080,Sarkantyú utca
9310,Sarkantyú utca
9080,Sasadi út
9722,Sasadi út
9720,Sasadi út
9400,Sasadi út
9410,Sasadi út
9960,Sasvár utca
9961,Sasvár utca
9310,Sasvár utca
9730,Savoyai Jenő tér
9410,Savoyai Jenő tér
9501,Semmelweis Klinikák
9140,Semmelweis Klinikák
9500,Semmelweis Klinikák
9090,Sibrikiklós út
9680,Sibrikiklós út
9920,Simongát utca
9080,Simongát utca
9090,Simonyi Zsigmond utca
9680,Simonyi Zsigmond utca
9640,Solymári elágazás
9560,Solymári elágazás
9680,Sós utca
9090,Sós utca
9560,Sörgyár
9900,Sörgyár
9090,Sörgyár
9070,Stefánia út / Thököly út
9730,Stefánia út / Thököly út
9790,Stefánia út / Thököly út
9790,Szabadkikötő
9791,Szabadkikötő
9900,Szabadság sugárút
9560,Szabadság sugárút
9790,Szabadság utca
9800,Szabadság utca
9730,Szabadság utca
9791,Szabadság utca
9560,Szárny utca
9900,Szárny utca
9501,Szarvas csárda tér
9800,Szarvas csárda tér
9500,Szarvas csárda tér
9500,Száva kocsiszín
9501,Száva kocsiszín
9990,Száva kocsiszín
9140,Száva kocsiszín
9160,Széchenyi István tér
9900,Széchenyi István tér
9790,Széchenyi István utca
9791,Széchenyi István utca
9940,Széchenyi István utca
9380,Széchenyi István utca
9480,Széchenyi István utca
9720,Széchenyi tér
9722,Széchenyi tér
9500,Széchenyi tér
9961,Széchenyi út
9960,Széchenyi út
9560,Széchenyi utca
9630,Széchenyi utca
9800,Széchenyi utca
9900,Széll Kálmán tér
9600,Széll Kálmán tér
9560,Széll Kálmán tér
9220,Széll Kálmán tér
9160,Széll Kálmán tér
9600,Széna tér
9900,Széna tér
9140,Szenes Iván tér
9500,Szenes Iván tér
9230,Szent Erzsébet tér
9660,Szent Erzsébet tér
9070,Szent Gellért tér -űegyetem
9730,Szent Gellért tér -űegyetem
9791,Szent Imre tér
9790,Szent Imre tér
9480,Szent Imre tér
9310,Szent István Bazilika
9140,Szent István Bazilika
9501,Szent István Bazilika
9500,Szent István Bazilika
9790,Szent István út
9380,Szent István út
9791,Szent István út
9940,Szent István utca
9660,Szent István utca
9560,Szent János Kórház
9220,Szent János Kórház
9980,Szent kereszt tér
9900,Szent kereszt tér
9560,Szent kereszt tér
9961,Szent Korona utca
9960,Szent Korona utca
9310,Szent Korona utca
9960,Szent Korona útja
9961,Szent Korona útja
9090,Szent László tér
9140,Szent László tér
9410,Szent László utca
9230,Szent László utca
9790,Szent László utcai lakótelep
9791,Szent László utcai lakótelep
9180,Szentlélek tér
9010,Szentlélek tér
9961,Szentmihályi út
9960,Szentmihályi út
9730,Szerencs utca
9961,Szerencs utca
9960,Szerencs utca
9380,Tamási Áron utca
9900,Tamási Áron utca
9900,Tápióbicske utca
9560,Tápióbicske utca
9900,Tárna utca
9560,Tárna utca
9660,Tátra tér
9230,Tátra tér
9090,Tavas utca
9680,Tavas utca
9790,Technikus utca
9791,Technikus utca
9900,Téglavető utca
9090,Téglavető utca
9560,Téglavető utca
9722,Templom tér
9640,Templom tér
9400,Templom tér
9720,Templom tér
9560,Templom utca (Kultúrkúria)
9640,Templom utca (Kultúrkúria)
9560,Terebesi utca
9900,Terebesi utca
9720,Tetra Pak
9722,Tetra Pak
9080,Thököly út
9500,Thököly út
9310,Thököly út
9501,Thököly út
9080,Tihamér utca
9900,Tihamér utca
9310,Tihamér utca
9560,Tihamér utca
9230,Tímár utca
9340,Tímár utca
9501,Tinódi utca
9500,Tinódi utca
9660,Tinódi utca
9140,Tinódi utca
9790,Tisza István tér
9070,Tisza István tér
9410,Tóth József utca
9730,Tóth József utca
9722,Törökbálint vasútállomás
9720,Törökbálint vasútállomás
9500,Törvény utca
9501,Törvény utca
9722,Tulipán utca
9400,Tulipán utca
9720,Tulipán utca
9180,Újbuda-központ
9730,Újbuda-központ
9680,Újhegyi sétány
9090,Újhegyi sétány
9960,Újpest-központ
9140,Újpest-központ
9961,Újpest-központ
9501,Újpest-központ
9300,Újpest-központ
9500,Újpest-központ
9501,Újpest-városkapu
9500,Újpest-városkapu
9960,Újszász utca
9961,Újszász utca
9080,Újszász utca
9501,Ungvár utca
9500,Ungvár utca
9160,Uránia
9900,Uránia
9080,Uránia
9560,Uránia
9310,Uránia
9730,Uránia
9070,Uránia
9600,Ürömhegyi lejtő
9430,Ürömhegyi lejtő
9010,Vágány utca / Róbert Károly körút
9180,Vágány utca / Róbert Károly körút
9730,Vágóhíd utca
9660,Vágóhíd utca
9230,Vágóhíd utca
9010,Vajda Péter utca
9180,Vajda Péter utca
9310,Várna utca
9560,Várna utca
9080,Várna utca
9900,Várna utca
9730,Városház tér
9410,Városház tér
9560,Városmajor
9220,Városmajor
9480,Vas Gereben utca
9380,Vas Gereben utca
9990,Vas Gereben utca
9960,Vásárcsarnok
9730,Vásárcsarnok
9961,Vásárcsarnok
9790,Vásárcsarnok
9501,Vásáros tér
9500,Vásáros tér
9722,Vasút utca
9720,Vasút utca
9400,Vasút utca
9961,Vasutastelep utca
9960,Vasutastelep utca
9730,Vasutastelep utca
9560,Vecsey Ferenc utca
9900,Vecsey Ferenc utca
9310,Veres Péter út
9960,Veres Péter út
9961,Veres Péter út
9080,Veres Péter út
9980,Vidor utca
9680,Vidor utca
9010,Vihar utca
9410,Vihar utca
9501,Villanytelep
9500,Villanytelep
9140,Villanytelep
9500,Víztorony
9961,Víztorony
9501,Víztorony
9960,Víztorony
9790,Völgy utca
9380,Völgy utca
9791,Völgy utca
9800,Vörösmarty utca
9480,Vörösmarty utca
9790,Vörösmarty utca
9961,Wesselényi utca
9730,Wesselényi utca
9230,Wesselényi utca
9960,Wesselényi utca
9230,Záhony utca
9340,Záhony utca
9720,Zrínyi utca
9722,Zrínyi utca
9180,Zugló vasútállomás
9070,Zugló vasútállomás
9010,Zugló vasútállomás
9790,Zugló vasútállomás
9730,Zugló vasútállomás
9961,Zsemlékes út
9960,Zsemlékes út
9340,Zsigmond tér
9600,Zsigmond tér
9230,Zsigmond tér
9790,Zsil utca
9791,Zsil utca
9961,Zsókavár utca
9960,Zsókavár utca
9730,Zsókavár utca
